學年度,學校類別,學校代碼,學校名稱,等級別,原住民在學數,全體在學數,原住民佔比
106,大專校院,1019,高雄醫學大學,學士班,77,5650.0,0.01363
106,大專校院,1019,高雄醫學大學,碩士班,9,908.0,0.00991
106,大專校院,1020,南華大學,二專,0,,
106,大專校院,1020,南華大學,五專,0,,
106,大專校院,1020,南華大學,博士班,0,32.0,0.0
106,大專校院,1020,南華大學,學士班,76,4620.0,0.01645
106,大專校院,1020,南華大學,碩士班,8,948.0,0.00844
106,大專校院,1021,真理大學,二專,0,,
106,大專校院,1021,真理大學,五專,0,,
106,大專校院,1021,真理大學,博士班,0,,
106,大專校院,1021,真理大學,學士班,131,6601.0,0.01985
106,大專校院,1021,真理大學,碩士班,2,172.0,0.01163
106,大專校院,1022,大同大學,二專,0,,
106,大專校院,1022,大同大學,五專,0,,
106,大專校院,1022,大同大學,博士班,1,104.0,0.00962
106,大專校院,1022,大同大學,學士班,10,3744.0,0.00267
106,大專校院,1022,大同大學,碩士班,3,649.0,0.00462
106,大專校院,1023,南臺科技大學,二專,0,,
106,大專校院,1023,南臺科技大學,五專,0,,
106,大專校院,1023,南臺科技大學,博士班,0,85.0,0.0
106,大專校院,1023,南臺科技大學,學士班,124,17496.0,0.00709
106,大專校院,1023,南臺科技大學,碩士班,2,1274.0,0.00157
106,大專校院,1024,崑山科技大學,二專,0,,
106,大專校院,1024,崑山科技大學,五專,0,,
106,大專校院,1024,崑山科技大學,博士班,0,34.0,0.0
106,大專校院,1024,崑山科技大學,學士班,97,11540.0,0.00841
106,大專校院,1024,崑山科技大學,碩士班,2,600.0,0.00333
106,大專校院,1025,嘉南藥理大學,二專,0,,
106,大專校院,1025,嘉南藥理大學,五專,0,,
106,大專校院,1025,嘉南藥理大學,博士班,0,,
106,大專校院,1025,嘉南藥理大學,學士班,287,15221.0,0.01886
106,大專校院,1025,嘉南藥理大學,碩士班,4,481.0,0.00832
106,大專校院,1026,樹德科技大學,二專,0,,
106,大專校院,1026,樹德科技大學,五專,0,,
106,大專校院,1026,樹德科技大學,博士班,0,27.0,0.0
106,大專校院,1026,樹德科技大學,學士班,196,9938.0,0.01972
106,大專校院,1026,樹德科技大學,碩士班,2,734.0,0.00272
106,大專校院,1027,慈濟大學,二專,0,,
106,大專校院,1027,慈濟大學,五專,0,,
106,大專校院,1027,慈濟大學,博士班,1,110.0,0.00909
106,大專校院,1027,慈濟大學,學士班,78,2963.0,0.02632
106,大專校院,1027,慈濟大學,碩士班,22,387.0,0.05685
106,大專校院,1028,臺北醫學大學,二專,0,,
106,大專校院,1028,臺北醫學大學,五專,0,,
106,大專校院,1028,臺北醫學大學,博士班,0,453.0,0.0
106,大專校院,1028,臺北醫學大學,學士班,50,4780.0,0.01046
106,大專校院,1028,臺北醫學大學,碩士班,0,879.0,0.0
106,大專校院,1029,中山醫學大學,二專,0,,
106,大專校院,1029,中山醫學大學,五專,0,,
106,大專校院,1029,中山醫學大學,博士班,0,213.0,0.0
106,大專校院,1029,中山醫學大學,學士班,128,6424.0,0.01993
106,大專校院,1029,中山醫學大學,碩士班,3,600.0,0.005
106,大專校院,1030,龍華科技大學,二專,0,1.0,0.0
106,大專校院,1030,龍華科技大學,五專,3,108.0,0.02778
106,大專校院,1030,龍華科技大學,博士班,0,,
106,大專校院,1030,龍華科技大學,學士班,120,10456.0,0.01148
106,大專校院,1030,龍華科技大學,碩士班,3,521.0,0.00576
106,大專校院,1031,輔英科技大學,二專,0,,
106,大專校院,1031,輔英科技大學,五專,98,2702.0,0.03627
106,大專校院,1031,輔英科技大學,博士班,0,,
106,大專校院,1031,輔英科技大學,學士班,123,6427.0,0.01914
106,大專校院,1031,輔英科技大學,碩士班,2,177.0,0.0113
106,大專校院,1032,明新科技大學,二專,2,28.0,0.07143
106,大專校院,1032,明新科技大學,五專,0,,
106,大專校院,1032,明新科技大學,博士班,0,,
106,大專校院,1032,明新科技大學,學士班,184,11706.0,0.01572
106,大專校院,1032,明新科技大學,碩士班,5,585.0,0.00855
106,大專校院,1033,長榮大學,二專,0,,
106,大專校院,1033,長榮大學,五專,0,,
106,大專校院,1033,長榮大學,博士班,2,38.0,0.05263
106,大專校院,1033,長榮大學,學士班,228,9110.0,0.02503
106,大專校院,1033,長榮大學,碩士班,5,532.0,0.0094
106,大專校院,1034,弘光科技大學,二專,3,110.0,0.02727
106,大專校院,1034,弘光科技大學,五專,7,264.0,0.02652
106,大專校院,1034,弘光科技大學,博士班,0,7.0,0.0
106,大專校院,1034,弘光科技大學,學士班,185,12286.0,0.01506
106,大專校院,1034,弘光科技大學,碩士班,5,292.0,0.01712
106,大專校院,1035,中國醫藥大學,二專,0,,
106,大專校院,1035,中國醫藥大學,五專,0,,
106,大專校院,1035,中國醫藥大學,博士班,1,373.0,0.00268
106,大專校院,1035,中國醫藥大學,學士班,110,6461.0,0.01703
106,大專校院,1035,中國醫藥大學,碩士班,4,634.0,0.00631
106,大專校院,1036,健行科技大學,二專,0,1.0,0.0
106,大專校院,1036,健行科技大學,五專,2,26.0,0.07692
106,大專校院,1036,健行科技大學,博士班,0,,
106,大專校院,1036,健行科技大學,學士班,258,10417.0,0.02477
106,大專校院,1036,健行科技大學,碩士班,1,321.0,0.00312
106,大專校院,1037,正修科技大學,二專,11,225.0,0.04889
106,大專校院,1037,正修科技大學,五專,0,,
106,大專校院,1037,正修科技大學,博士班,0,12.0,0.0
106,大專校院,1037,正修科技大學,學士班,189,16109.0,0.01173
106,大專校院,1037,正修科技大學,碩士班,7,557.0,0.01257
106,大專校院,1038,萬能科技大學,二專,0,,
106,大專校院,1038,萬能科技大學,五專,0,,
106,大專校院,1038,萬能科技大學,博士班,0,,
106,大專校院,1038,萬能科技大學,學士班,323,10223.0,0.0316
106,大專校院,1038,萬能科技大學,碩士班,7,249.0,0.02811
106,大專校院,1039,玄奘大學,二專,0,,
106,大專校院,1039,玄奘大學,五專,0,,
106,大專校院,1039,玄奘大學,博士班,0,7.0,0.0
106,大專校院,1039,玄奘大學,學士班,93,3880.0,0.02397
106,大專校院,1039,玄奘大學,碩士班,6,480.0,0.0125
106,大專校院,1040,建國科技大學,二專,0,,
106,大專校院,1040,建國科技大學,五專,0,,
106,大專校院,1040,建國科技大學,博士班,0,,
106,大專校院,1040,建國科技大學,學士班,49,7673.0,0.00639
106,大專校院,1040,建國科技大學,碩士班,0,166.0,0.0
106,大專校院,1041,明志科技大學,二專,0,,
106,大專校院,1041,明志科技大學,五專,0,,
106,大專校院,1041,明志科技大學,博士班,0,5.0,0.0
106,大專校院,1041,明志科技大學,學士班,40,4093.0,0.00977
106,大專校院,1041,明志科技大學,碩士班,2,463.0,0.00432
106,大專校院,1042,高苑科技大學,二專,0,,
106,大專校院,1042,高苑科技大學,五專,0,,
106,大專校院,1042,高苑科技大學,博士班,0,,
106,大專校院,1042,高苑科技大學,學士班,161,5241.0,0.03072
106,大專校院,1042,高苑科技大學,碩士班,3,346.0,0.00867
106,大專校院,1043,大仁科技大學,二專,0,,
106,大專校院,1043,大仁科技大學,五專,0,,
106,大專校院,1043,大仁科技大學,博士班,0,,
106,大專校院,1043,大仁科技大學,學士班,476,6395.0,0.07443
106,大專校院,1043,大仁科技大學,碩士班,7,220.0,0.03182
106,大專校院,1044,聖約翰科技大學,二專,0,,
106,大專校院,1044,聖約翰科技大學,五專,4,278.0,0.01439
106,大專校院,1044,聖約翰科技大學,博士班,0,,
106,大專校院,1044,聖約翰科技大學,學士班,79,3486.0,0.02266
106,大專校院,1044,聖約翰科技大學,碩士班,0,203.0,0.0
106,大專校院,1045,嶺東科技大學,二專,0,,
106,大專校院,1045,嶺東科技大學,五專,0,,
106,大專校院,1045,嶺東科技大學,博士班,0,,
106,大專校院,1045,嶺東科技大學,學士班,111,9957.0,0.01115
106,大專校院,1045,嶺東科技大學,碩士班,2,355.0,0.00563
106,大專校院,1046,中國科技大學,二專,0,,
106,大專校院,1046,中國科技大學,五專,0,,
106,大專校院,1046,中國科技大學,博士班,0,,
106,大專校院,1046,中國科技大學,學士班,163,10767.0,0.01514
106,大專校院,1046,中國科技大學,碩士班,1,202.0,0.00495
106,大專校院,1047,中臺科技大學,二專,0,,
106,大專校院,1047,中臺科技大學,五專,0,,
106,大專校院,1047,中臺科技大學,博士班,0,20.0,0.0
106,大專校院,1047,中臺科技大學,學士班,133,8606.0,0.01545
106,大專校院,1047,中臺科技大學,碩士班,4,381.0,0.0105
106,大專校院,1048,亞洲大學,二專,0,,
106,大專校院,1048,亞洲大學,五專,0,,
106,大專校院,1048,亞洲大學,博士班,1,182.0,0.00549
106,大專校院,1048,亞洲大學,學士班,155,10944.0,0.01416
106,大專校院,1048,亞洲大學,碩士班,5,997.0,0.00502
106,大專校院,1049,開南大學,二專,0,,
106,大專校院,1049,開南大學,五專,0,,
106,大專校院,1049,開南大學,博士班,0,,
106,大專校院,1049,開南大學,學士班,181,6766.0,0.02675
106,大專校院,1049,開南大學,碩士班,21,564.0,0.03723
106,大專校院,1050,佛光大學,二專,0,,
106,大專校院,1050,佛光大學,五專,0,,
106,大專校院,1050,佛光大學,博士班,1,56.0,0.01786
106,大專校院,1050,佛光大學,學士班,66,3050.0,0.02164
106,大專校院,1050,佛光大學,碩士班,20,716.0,0.02793
106,大專校院,1051,台南應用科技大學,二專,0,,
106,大專校院,1051,台南應用科技大學,五專,24,1181.0,0.02032
106,大專校院,1051,台南應用科技大學,博士班,0,,
106,大專校院,1051,台南應用科技大學,學士班,138,11314.0,0.0122
106,大專校院,1051,台南應用科技大學,碩士班,3,238.0,0.01261
106,大專校院,1052,遠東科技大學,二專,0,40.0,0.0
106,大專校院,1052,遠東科技大學,五專,0,,
106,大專校院,1052,遠東科技大學,博士班,0,,
106,大專校院,1052,遠東科技大學,學士班,117,5968.0,0.0196
106,大專校院,1052,遠東科技大學,碩士班,1,239.0,0.00418
106,大專校院,1053,元培醫事科技大學,二專,0,,
106,大專校院,1053,元培醫事科技大學,五專,0,,
106,大專校院,1053,元培醫事科技大學,博士班,0,,
106,大專校院,1053,元培醫事科技大學,學士班,108,6188.0,0.01745
106,大專校院,1053,元培醫事科技大學,碩士班,8,249.0,0.03213
106,大專校院,1054,景文科技大學,二專,0,,
106,大專校院,1054,景文科技大學,五專,0,,
106,大專校院,1054,景文科技大學,博士班,0,,
106,大專校院,1054,景文科技大學,學士班,127,7141.0,0.01778
106,大專校院,1054,景文科技大學,碩士班,1,158.0,0.00633
106,大專校院,1055,中華醫事科技大學,二專,0,110.0,0.0
106,大專校院,1055,中華醫事科技大學,五專,20,2669.0,0.00749
106,大專校院,1055,中華醫事科技大學,博士班,0,,
106,大專校院,1055,中華醫事科技大學,學士班,46,6331.0,0.00727
106,大專校院,1055,中華醫事科技大學,碩士班,0,130.0,0.0
106,大專校院,1056,東南科技大學,二專,0,,
106,大專校院,1056,東南科技大學,五專,0,,
106,大專校院,1056,東南科技大學,博士班,0,,
106,大專校院,1056,東南科技大學,學士班,163,6028.0,0.02704
106,大專校院,1056,東南科技大學,碩士班,2,213.0,0.00939
106,大專校院,1057,德明財經科技大學,二專,0,,
106,大專校院,1057,德明財經科技大學,五專,0,,
106,大專校院,1057,德明財經科技大學,博士班,0,,
106,大專校院,1057,德明財經科技大學,學士班,93,8304.0,0.0112
106,大專校院,1057,德明財經科技大學,碩士班,1,116.0,0.00862
106,大專校院,1058,明道大學,二專,0,,
106,大專校院,1058,明道大學,五專,0,,
106,大專校院,1058,明道大學,博士班,0,20.0,0.0
106,大專校院,1058,明道大學,學士班,49,4169.0,0.01175
106,大專校院,1058,明道大學,碩士班,1,280.0,0.00357
106,大專校院,1060,南開科技大學,二專,0,,
106,大專校院,1060,南開科技大學,五專,10,906.0,0.01104
106,大專校院,1060,南開科技大學,博士班,0,,
106,大專校院,1060,南開科技大學,學士班,57,4098.0,0.01391
106,大專校院,1060,南開科技大學,碩士班,4,213.0,0.01878
106,大專校院,1061,中華科技大學,二專,2,15.0,0.13333
106,大專校院,1061,中華科技大學,五專,0,,
106,大專校院,1061,中華科技大學,博士班,0,,
106,大專校院,1061,中華科技大學,學士班,110,6195.0,0.01776
106,大專校院,1061,中華科技大學,碩士班,10,328.0,0.03049
106,大專校院,1062,僑光科技大學,二專,2,17.0,0.11765
106,大專校院,1062,僑光科技大學,五專,0,1.0,0.0
106,大專校院,1062,僑光科技大學,博士班,0,,
106,大專校院,1062,僑光科技大學,學士班,115,10755.0,0.01069
106,大專校院,1062,僑光科技大學,碩士班,0,83.0,0.0
106,大專校院,1063,育達科技大學,二專,0,,
106,大專校院,1063,育達科技大學,五專,0,,
106,大專校院,1063,育達科技大學,博士班,0,,
106,大專校院,1063,育達科技大學,學士班,99,4275.0,0.02316
106,大專校院,1063,育達科技大學,碩士班,5,307.0,0.01629
106,大專校院,1064,美和科技大學,二專,3,24.0,0.125
106,大專校院,1064,美和科技大學,五專,185,1770.0,0.10452
106,大專校院,1064,美和科技大學,博士班,0,,
106,大專校院,1064,美和科技大學,學士班,502,5326.0,0.09425
106,大專校院,1064,美和科技大學,碩士班,20,346.0,0.0578
106,大專校院,1065,吳鳳科技大學,二專,0,,
106,大專校院,1065,吳鳳科技大學,五專,0,,
106,大專校院,1065,吳鳳科技大學,博士班,0,,
106,大專校院,1065,吳鳳科技大學,學士班,61,4578.0,0.01332
106,大專校院,1065,吳鳳科技大學,碩士班,0,131.0,0.0
106,大專校院,1066,環球科技大學,二專,41,242.0,0.16942
106,大專校院,1066,環球科技大學,五專,0,,
106,大專校院,1066,環球科技大學,博士班,0,,
106,大專校院,1066,環球科技大學,學士班,272,4863.0,0.05593
106,大專校院,1066,環球科技大學,碩士班,30,190.0,0.15789
106,大專校院,1067,台灣首府大學,二專,0,,
106,大專校院,1067,台灣首府大學,五專,0,,
106,大專校院,1067,台灣首府大學,博士班,0,,
106,大專校院,1067,台灣首府大學,學士班,96,2670.0,0.03596
106,大專校院,1067,台灣首府大學,碩士班,1,60.0,0.01667
106,大專校院,1068,中州科技大學,二專,0,,
106,大專校院,1068,中州科技大學,五專,0,,
106,大專校院,1068,中州科技大學,博士班,0,,
